Order_ID,Customer_ID,Product_ID,Branch_ID,Agent_ID,Order_Date,Total_Value,Payment_Method,Down_Payment,Net_Financed,Months_Term,Interest_Rate,Monthly_Installment,Remaining_Balance,Days_Past_Due,Business_Channel,Sales_Platform,Currency,Next_Due_Date
ORD-413342,CUST-1392,PROD-109,BR-12,AG-54,"Tuesday, May 2, 2023",22652.09,Installments,4530.42,18121.67,6,0.15,3020.28,14886.17,0,Retail,Mobile_App,EGP,6/1/2023
ORD-413343,CUST-1217,PROD-100,BR-12,AG-53,"Tuesday, November 14, 2023",48476.69,Installments,9695.34,38781.35,6,0.15,6463.56,20224.93,0,Retail,Mobile_App,EGP,12/14/2023
ORD-413344,CUST-1364,PROD-100,BR-13,AG-51,"Thursday, January 26, 2023",13420.11,Cash,13420.11,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/25/2023
ORD-413345,CUST-1185,PROD-113,BR-17,AG-55,"Saturday, January 14, 2023",43930.95,Cash,43930.95,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/13/2023
ORD-413346,CUST-1072,PROD-115,BR-11,AG-52,"Saturday, September 2, 2023",23818.4,Installments,4763.68,19054.72,6,0.15,3175.79,5538.59,0,Retail,Mobile_App,EGP,10/2/2023
ORD-413347,CUST-1071,PROD-103,BR-18,AG-52,"Thursday, February 16, 2023",22258.61,Installments,4451.72,17806.89,24,0.15,741.95,8424.02,0,Retail,Mobile_App,EGP,3/18/2023
ORD-413348,CUST-1466,PROD-114,BR-12,AG-50,"Friday, July 21, 2023",34222.65,Installments,6844.53,27378.12,6,0.15,4563.02,22702.82,0,Retail,Mobile_App,EGP,8/20/2023
ORD-413349,CUST-1073,PROD-110,BR-16,AG-54,"Tuesday, October 3, 2023",25729.38,Cash,25729.38,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/2/2023
ORD-413350,CUST-1493,PROD-106,BR-10,AG-53,"Saturday, July 1, 2023",78515.29,Installments,15703.06,62812.23,24,0.15,2617.18,33727.23,0,Retail,Mobile_App,EGP,7/31/2023
ORD-413351,CUST-1042,PROD-102,BR-14,AG-53,"Wednesday, December 27, 2023",43830.42,Cash,43830.42,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,1/26/2024
ORD-413352,CUST-1448,PROD-112,BR-13,AG-54,"Tuesday, March 28, 2023",40950.96,Cash,40950.96,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,4/27/2023
ORD-413353,CUST-1364,PROD-105,BR-15,AG-54,"Sunday, January 1, 2023",5138.4,Cash,5138.4,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,1/31/2023
ORD-413354,CUST-1494,PROD-105,BR-11,AG-52,"Saturday, December 16, 2023",46172.51,Installments,9234.5,36938.01,24,0.15,1539.08,21188.89,0,Retail,Mobile_App,EGP,1/15/2024
ORD-413355,CUST-1253,PROD-112,BR-15,AG-55,"Wednesday, March 29, 2023",NULL_VAL,Installments,13073.26,52293.06,12,0.15,4357.76,9591.4,0,Retail,Mobile_App,EGP,4/28/2023
ORD-413356,CUST-1474,PROD-103,BR-17,AG-51,"Monday, January 1, 2024",54740.96,Cash,54740.96,0,0,0.15,0,0,75,Retail,Mobile_App,EGP,1/31/2024
ORD-413357,CUST-1445,PROD-105,BR-15,AG-51,"Sunday, March 5, 2023",WRONG_DATA,Cash,6317.71,0,12,0.15,0,2500.5,0,Retail,Mobile_App,EGP,4/4/2023
ORD-413358,CUST-1351,PROD-109,BR-17,AG-55,"Friday, January 20, 2023",39145.24,Cash,39145.24,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/19/2023
ORD-413359,CUST-1374,PROD-114,BR-16,AG-50,"Monday, January 9, 2023",45122.65,Installments,9024.53,36098.12,24,0.15,1504.09,895.43,0,Retail,Mobile_App,EGP,2/8/2023
ORD-413360,CUST-1392,PROD-106,BR-12,AG-52,"Sunday, April 16, 2023",54793.06,Installments,10958.61,43834.45,24,0.15,1826.44,7685.32,0,Retail,Mobile_App,EGP,5/16/2023
ORD-413361,CUST-1261,PROD-101,BR-10,AG-51,"Monday, October 23, 2023",6537.37,Installments,1307.47,5229.9,6,0.15,871.65,5192.02,0,Retail,Mobile_App,EGP,11/22/2023
ORD-413362,CUST-1370,PROD-104,BR-10,AG-54,"Tuesday, May 23, 2023",33865.11,Cash,33865.11,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,6/22/2023
ORD-413363,CUST-1090,PROD-111,BR-10,AG-55,"Monday, December 18, 2023",77405.89,Installments,15481.18,61924.71,24,0.15,2580.2,13871.07,0,Retail,Mobile_App,EGP,1/17/2024
ORD-413364,CUST-1289,PROD-103,BR-14,AG-53,"Monday, August 14, 2023",79224.04,Installments,15844.81,63379.23,12,0.15,5281.6,3127.03,0,Retail,Mobile_App,EGP,9/13/2023
ORD-413365,CUST-1201,PROD-106,BR-15,AG-50,"Thursday, November 16, 2023",26599.3,Installments,5319.86,21279.44,24,0.15,886.64,8096.55,15,Retail,Mobile_App,EGP,12/16/2023
ORD-413366,CUST-1114,PROD-112,BR-15,AG-53,"Friday, May 5, 2023",32509.35,Cash,32509.35,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,6/4/2023
ORD-413367,CUST-1361,PROD-113,BR-12,AG-50,"Saturday, February 3, 2024",71049.97,Cash,71049.97,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,3/4/2024
ORD-413368,CUST-1063,PROD-106,BR-14,AG-51,"Tuesday, December 12, 2023",43995.14,Cash,43995.14,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,1/11/2024
ORD-413369,CUST-1281,PROD-115,BR-11,AG-52,"Thursday, August 3, 2023",56718.61,Installments,11343.72,45374.89,6,0.15,7562.48,40988.03,0,Retail,Mobile_App,EGP,9/2/2023
ORD-413370,CUST-1245,PROD-107,BR-14,AG-50,"Thursday, October 5, 2023",58394.1,Installments,11678.82,46715.28,24,0.15,1946.47,10678.78,0,Retail,Mobile_App,EGP,11/4/2023
ORD-413371,CUST-1449,PROD-113,BR-16,AG-52,"Friday, April 14, 2023",23918.05,Installments,4783.61,19134.44,24,0.15,797.27,11712.33,0,Retail,Mobile_App,EGP,5/14/2023
ORD-413372,CUST-1178,PROD-107,BR-11,AG-51,"Thursday, May 4, 2023",52910.61,Installments,10582.12,42328.49,12,0.15,3527.37,1823.76,0,Retail,Mobile_App,EGP,6/3/2023
ORD-413373,CUST-1472,PROD-108,BR-11,AG-52,"Friday, July 21, 2023",10959.9,Cash,10959.9,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,8/20/2023
ORD-413374,CUST-1063,PROD-106,BR-13,AG-52,"Tuesday, September 19, 2023",57926.48,Installments,11585.3,46341.18,24,0.15,1930.88,25603.69,0,Retail,Mobile_App,EGP,10/19/2023
ORD-413375,CUST-1148,PROD-108,BR-18,AG-53,"Friday, May 26, 2023",25189.87,Installments,5037.97,20151.9,6,0.15,3358.65,19489.8,0,Retail,Mobile_App,EGP,6/25/2023
ORD-413376,CUST-1210,PROD-111,BR-10,AG-51,"Wednesday, July 26, 2023",36819.75,Installments,7363.95,29455.8,24,0.15,1227.33,24961.31,0,Retail,Mobile_App,EGP,8/25/2023
ORD-413377,CUST-1275,PROD-103,BR-10,AG-50,"Wednesday, June 21, 2023",19334.26,Installments,3866.85,15467.41,6,0.15,2577.9,15330.85,0,Retail,Mobile_App,EGP,7/21/2023
ORD-413378,CUST-1225,PROD-113,BR-14,AG-54,"Friday, April 7, 2023",74010.02,Cash,74010.02,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,5/7/2023
ORD-413379,CUST-1117,PROD-102,BR-17,AG-53,"Wednesday, October 18, 2023",19474.8,Cash,19474.8,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/17/2023
ORD-413380,CUST-1080,PROD-113,BR-15,AG-50,"Tuesday, September 19, 2023",16302.15,Installments,3260.43,13041.72,12,0.15,1086.81,1265.04,0,Retail,Mobile_App,EGP,10/19/2023
ORD-413381,CUST-1371,PROD-100,BR-14,AG-52,"Thursday, July 20, 2023",22451.67,Installments,4490.33,17961.34,12,0.15,1496.78,14647.72,0,Retail,Mobile_App,EGP,8/19/2023
ORD-413382,CUST-1424,PROD-102,BR-10,AG-54,"Saturday, February 3, 2024",51550.66,Cash,51550.66,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,3/4/2024
ORD-413383,CUST-1266,PROD-113,BR-15,AG-54,"Wednesday, February 1, 2023",18893.48,Cash,18893.48,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,3/3/2023
ORD-413384,CUST-1492,PROD-107,BR-14,AG-52,"Saturday, January 6, 2024",62099.91,Installments,12419.98,49679.93,12,0.15,4139.99,20538.85,3,Retail,Mobile_App,EGP,2/5/2024
ORD-413385,CUST-1076,PROD-103,BR-18,AG-53,"Monday, January 9, 2023",15568.78,Installments,3113.76,12455.02,12,0.15,1037.92,8153.6,0,Retail,Mobile_App,EGP,2/8/2023
ORD-413386,CUST-1384,PROD-114,BR-15,AG-55,"Thursday, October 12, 2023",NULL_VAL,Installments,15755.17,63020.66,24,0.15,2625.86,56689.64,0,Retail,Mobile_App,EGP,11/11/2023
ORD-413387,CUST-1497,PROD-105,BR-15,AG-53,"Saturday, August 19, 2023",79805.53,Cash,79805.53,0,0,0.15,0,0,180,Retail,Mobile_App,EGP,9/18/2023
ORD-413388,CUST-1371,PROD-114,BR-18,AG-51,"Sunday, January 15, 2023",43356.16,Installments,8671.23,34684.93,12,0.15,2890.41,10172.51,0,Retail,Mobile_App,EGP,2/14/2023
ORD-413389,CUST-1378,PROD-114,BR-16,AG-53,"Wednesday, January 24, 2024",40296.74,Installments,8059.35,32237.39,12,0.15,2686.45,16292.54,0,Retail,Mobile_App,EGP,2/23/2024
ORD-413390,CUST-1253,PROD-100,BR-14,AG-55,"Monday, May 1, 2023",16009.25,Cash,16009.25,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,5/31/2023
ORD-413391,CUST-1107,PROD-110,BR-17,AG-52,"Monday, January 22, 2024",74732.03,Installments,14946.41,59785.62,12,0.15,4982.13,20865.15,0,Retail,Mobile_App,EGP,2/21/2024
ORD-413392,CUST-1158,PROD-111,BR-11,AG-50,"Tuesday, March 14, 2023",56739.32,Installments,11347.86,45391.46,12,0.15,3782.62,16302.38,0,Retail,Mobile_App,EGP,4/13/2023
ORD-413393,CUST-1403,PROD-108,BR-17,AG-55,"Friday, June 23, 2023",30691.84,Cash,30691.84,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,7/23/2023
ORD-413394,CUST-1241,PROD-104,BR-16,AG-53,"Thursday, February 16, 2023",56879.23,Installments,11375.85,45503.38,12,0.15,3791.95,553.3,0,Retail,Mobile_App,EGP,3/18/2023
ORD-413395,CUST-1232,PROD-100,BR-13,AG-52,"Wednesday, July 19, 2023",50976.28,Cash,50976.28,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,8/18/2023
ORD-413396,CUST-1105,PROD-105,BR-18,AG-51,"Saturday, January 7, 2023",17860.73,Cash,17860.73,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/6/2023
ORD-413397,CUST-1276,PROD-107,BR-11,AG-51,"Tuesday, May 9, 2023",57786.97,Installments,11557.39,46229.58,12,0.15,3852.47,30532.55,0,Retail,Mobile_App,EGP,6/8/2023
ORD-413398,CUST-1292,PROD-114,BR-12,AG-55,"Saturday, January 28, 2023",6370.09,Cash,6370.09,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/27/2023
ORD-413399,CUST-1300,PROD-112,BR-12,AG-53,"Thursday, August 24, 2023",72449.82,Cash,72449.82,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,9/23/2023
ORD-413400,CUST-1160,PROD-107,BR-12,AG-54,"Saturday, November 4, 2023",33121.69,Cash,33121.69,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,12/4/2023
ORD-413401,CUST-1275,PROD-114,BR-11,AG-55,"Saturday, December 2, 2023",24826.81,Installments,4965.36,19861.45,12,0.15,1655.12,4473.92,0,Retail,Mobile_App,EGP,1/1/2024
ORD-413402,CUST-1369,PROD-107,BR-11,AG-55,"Thursday, July 27, 2023",68111.61,Installments,13622.32,54489.29,12,0.15,4540.77,29958.66,0,Retail,Mobile_App,EGP,8/26/2023
ORD-413403,CUST-1049,PROD-108,BR-14,AG-55,"Saturday, November 11, 2023",33563.2,Cash,33563.2,0,12,0.15,0,2500.5,75,Retail,Mobile_App,EGP,12/11/2023
ORD-413404,CUST-1341,PROD-101,BR-17,AG-54,"Friday, May 5, 2023",65432.11,Installments,13086.42,52345.69,12,0.15,4362.14,48599.44,0,Retail,Mobile_App,EGP,6/4/2023
ORD-413405,CUST-1102,PROD-113,BR-17,AG-54,"Wednesday, January 18, 2023",72715.4,Installments,14543.08,58172.32,6,0.15,9695.39,8044.27,0,Retail,Mobile_App,EGP,2/17/2023
ORD-413406,CUST-1391,PROD-100,BR-17,AG-50,"Tuesday, October 31, 2023",12565.35,Installments,2513.07,10052.28,12,0.15,837.69,5158.54,0,Retail,Mobile_App,EGP,11/30/2023
ORD-413407,CUST-1134,PROD-111,BR-16,AG-50,"Thursday, December 7, 2023",71150.67,Cash,71150.67,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,1/6/2024
ORD-413408,CUST-1019,PROD-111,BR-13,AG-52,"Wednesday, February 15, 2023",68911.75,Installments,13782.35,55129.4,12,0.15,4594.12,36661.77,0,Retail,Mobile_App,EGP,3/17/2023
ORD-413409,CUST-1141,PROD-113,BR-16,AG-51,"Friday, January 12, 2024",56252.7,Installments,11250.54,45002.16,24,0.15,1875.09,34378.1,75,Retail,Mobile_App,EGP,2/11/2024
ORD-413410,CUST-1131,PROD-103,BR-17,AG-52,"Tuesday, October 10, 2023",16819.42,Cash,16819.42,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/9/2023
ORD-413411,CUST-1342,PROD-108,BR-18,AG-55,"Thursday, February 23, 2023",24448.51,Cash,24448.51,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,3/25/2023
ORD-413412,CUST-1390,PROD-112,BR-18,AG-52,"Monday, July 24, 2023",47089.16,Installments,9417.83,37671.33,6,0.15,6278.56,33397.51,0,Retail,Mobile_App,EGP,8/23/2023
ORD-413413,CUST-1135,PROD-108,BR-10,AG-53,"Friday, June 30, 2023",44016.51,Installments,8803.3,35213.21,6,0.15,5868.87,12075.3,0,Retail,Mobile_App,EGP,7/30/2023
ORD-413414,CUST-1480,PROD-105,BR-14,AG-52,"Wednesday, April 12, 2023",58956.11,Installments,11791.22,47164.89,24,0.15,1965.2,23579.84,0,Retail,Mobile_App,EGP,5/12/2023
ORD-413415,CUST-1381,PROD-104,BR-13,AG-51,"Friday, March 10, 2023",WRONG_DATA,Cash,62093.3,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,4/9/2023
ORD-413416,CUST-1485,PROD-103,BR-16,AG-52,"Tuesday, June 13, 2023",63027.63,Installments,12605.53,50422.1,6,0.15,8403.68,37178.72,0,Retail,Mobile_App,EGP,7/13/2023
ORD-413417,CUST-1018,PROD-114,BR-18,AG-54,"Sunday, November 12, 2023",66422.21,Installments,13284.44,53137.77,24,0.15,2214.07,21764.44,0,Retail,Mobile_App,EGP,12/12/2023
ORD-413418,CUST-1367,PROD-101,BR-13,AG-52,"Sunday, January 14, 2024",26035.46,Installments,5207.09,20828.37,6,0.15,3471.39,18614.23,0,Retail,Mobile_App,EGP,2/13/2024
ORD-413419,CUST-1050,PROD-113,BR-17,AG-54,"Saturday, January 14, 2023",22813.02,Cash,22813.02,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/13/2023
ORD-413420,CUST-1415,PROD-107,BR-13,AG-54,"Friday, December 1, 2023",10798.26,Cash,10798.26,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,12/31/2023
ORD-413421,CUST-1158,PROD-109,BR-14,AG-51,"Friday, February 2, 2024",25548.47,Installments,5109.69,20438.78,24,0.15,851.62,14358.46,0,Retail,Mobile_App,EGP,3/3/2024
ORD-413422,CUST-1293,PROD-100,BR-10,AG-53,"Sunday, June 4, 2023",60651.71,Cash,60651.71,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,7/4/2023
ORD-413423,CUST-1296,PROD-106,BR-15,AG-51,"Friday, August 4, 2023",53980.5,Cash,53980.5,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,9/3/2023
ORD-413424,CUST-1060,PROD-108,BR-15,AG-51,"Thursday, October 12, 2023",52960.07,Cash,52960.07,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/11/2023
ORD-413425,CUST-1233,PROD-108,BR-13,AG-54,"Sunday, July 2, 2023",17701.17,Cash,17701.17,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,8/1/2023
ORD-413426,CUST-1298,PROD-112,BR-10,AG-53,"Friday, February 10, 2023",73943.22,Cash,73943.22,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,3/12/2023
ORD-413427,CUST-1425,PROD-112,BR-10,AG-55,"Tuesday, January 2, 2024",24982.05,Cash,24982.05,0,12,0.15,0,2500.5,0,Retail,Mobile_App,EGP,2/1/2024
ORD-413428,CUST-1403,PROD-114,BR-10,AG-55,"Sunday, April 16, 2023",36685.98,Installments,7337.2,29348.78,6,0.15,4891.46,564.56,0,Retail,Mobile_App,EGP,5/16/2023
ORD-413429,CUST-1040,PROD-112,BR-15,AG-53,"Monday, December 11, 2023",NULL_VAL,Installments,1433.02,5732.06,6,0.15,955.34,2955.94,0,Retail,Mobile_App,EGP,1/10/2024
ORD-413430,CUST-1023,PROD-108,BR-12,AG-54,"Thursday, August 31, 2023",15960.58,Cash,15960.58,0,12,0.15,0,2500.5,0,Retail,Mobile_App,EGP,9/30/2023
ORD-413431,CUST-1475,PROD-107,BR-11,AG-53,"Friday, May 26, 2023",77989.74,Cash,77989.74,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,6/25/2023
ORD-413432,CUST-1086,PROD-112,BR-18,AG-50,"Saturday, September 23, 2023",29864.5,Installments,5972.9,23891.6,24,0.15,995.48,14378.64,0,Retail,Mobile_App,EGP,10/23/2023
ORD-413433,CUST-1074,PROD-100,BR-16,AG-52,"Wednesday, November 29, 2023",6480.34,Installments,1296.07,5184.27,24,0.15,216.01,2611.96,0,Retail,Mobile_App,EGP,12/29/2023
ORD-413434,CUST-1118,PROD-104,BR-18,AG-54,"Wednesday, November 15, 2023",22125.37,Cash,22125.37,0,0,0.15,0,0,3,Retail,Mobile_App,EGP,12/15/2023
ORD-413435,CUST-1158,PROD-100,BR-12,AG-50,"Sunday, March 12, 2023",26360.75,Installments,5272.15,21088.6,6,0.15,3514.77,17089.1,3,Retail,Mobile_App,EGP,4/11/2023
ORD-413436,CUST-1431,PROD-108,BR-13,AG-52,"Friday, January 5, 2024",50008.86,Installments,10001.77,40007.09,24,0.15,1666.96,7367.28,0,Retail,Mobile_App,EGP,2/4/2024
ORD-413437,CUST-1411,PROD-107,BR-13,AG-51,"Sunday, November 19, 2023",77735.46,Installments,15547.09,62188.37,24,0.15,2591.18,1067.95,0,Retail,Mobile_App,EGP,12/19/2023
ORD-413438,CUST-1185,PROD-112,BR-15,AG-51,"Sunday, October 29, 2023",63031.3,Cash,63031.3,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/28/2023
ORD-413439,CUST-1005,PROD-115,BR-15,AG-50,"Friday, May 12, 2023",12021.96,Cash,12021.96,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,6/11/2023
ORD-413440,CUST-1011,PROD-111,BR-11,AG-52,"Sunday, August 13, 2023",33362.54,Installments,6672.51,26690.03,24,0.15,1112.08,9535.72,0,Retail,Mobile_App,EGP,9/12/2023
ORD-413441,CUST-1126,PROD-105,BR-14,AG-53,"Friday, March 10, 2023",26573.67,Installments,5314.73,21258.94,6,0.15,3543.16,9690.49,75,Retail,Mobile_App,EGP,4/9/2023
ORD-413442,CUST-1299,PROD-110,BR-13,AG-55,"Monday, September 25, 2023",56841.38,Installments,11368.28,45473.1,6,0.15,7578.85,3301.96,0,Retail,Mobile_App,EGP,10/25/2023
ORD-413443,CUST-1364,PROD-109,BR-16,AG-50,"Sunday, December 3, 2023",56962.86,Installments,11392.57,45570.29,6,0.15,7595.05,39355.48,0,Retail,Mobile_App,EGP,1/2/2024
ORD-413444,CUST-1187,PROD-105,BR-14,AG-53,"Wednesday, June 28, 2023",69505.63,Installments,13901.13,55604.5,6,0.15,9267.42,17161.7,0,Retail,Mobile_App,EGP,7/28/2023
ORD-413445,CUST-1005,PROD-106,BR-12,AG-53,"Monday, October 30, 2023",7508.37,Installments,1501.67,6006.7,6,0.15,1001.12,3247.97,0,Retail,Mobile_App,EGP,11/29/2023
ORD-413446,CUST-1228,PROD-106,BR-14,AG-54,"Wednesday, January 25, 2023",37323.47,Cash,37323.47,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/24/2023
ORD-413447,CUST-1207,PROD-104,BR-15,AG-50,"Friday, January 6, 2023",29560.92,Installments,5912.18,23648.74,12,0.15,1970.73,9787.56,0,Retail,Mobile_App,EGP,2/5/2023
ORD-413448,CUST-1190,PROD-105,BR-18,AG-52,"Tuesday, January 3, 2023",28354.59,Installments,5670.92,22683.67,24,0.15,945.15,6906.64,3,Retail,Mobile_App,EGP,2/2/2023
ORD-413449,CUST-1444,PROD-107,BR-14,AG-54,"Tuesday, May 2, 2023",74114.82,Installments,14822.96,59291.86,6,0.15,9881.98,12466.59,15,Retail,Mobile_App,EGP,6/1/2023
ORD-413450,CUST-1440,PROD-113,BR-10,AG-52,"Sunday, April 9, 2023",22161.8,Cash,22161.8,0,0,0.15,0,0,15,Retail,Mobile_App,EGP,5/9/2023
ORD-413451,CUST-1407,PROD-103,BR-17,AG-55,"Sunday, September 24, 2023",78302.43,Cash,78302.43,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,10/24/2023
ORD-413452,CUST-1279,PROD-108,BR-16,AG-55,"Saturday, April 22, 2023",79339.43,Installments,15867.89,63471.54,12,0.15,5289.29,38927.85,0,Retail,Mobile_App,EGP,5/22/2023
ORD-413453,CUST-1237,PROD-102,BR-17,AG-51,"Sunday, July 16, 2023",72656.05,Cash,72656.05,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,8/15/2023
ORD-413454,CUST-1455,PROD-109,BR-18,AG-53,"Saturday, February 18, 2023",73332.95,Installments,14666.59,58666.36,6,0.15,9777.73,18379.98,0,Retail,Mobile_App,EGP,3/20/2023
ORD-413455,CUST-1158,PROD-112,BR-11,AG-50,"Monday, August 14, 2023",21464.94,Installments,4292.99,17171.95,12,0.15,1431,10018.84,0,Retail,Mobile_App,EGP,9/13/2023
ORD-413456,CUST-1160,PROD-115,BR-10,AG-55,"Saturday, May 27, 2023",14193.88,Installments,2838.78,11355.1,12,0.15,946.26,10318.79,0,Retail,Mobile_App,EGP,6/26/2023
ORD-413457,CUST-1042,PROD-108,BR-10,AG-54,"Thursday, January 25, 2024",79490.59,Installments,15898.12,63592.47,12,0.15,5299.37,31550.35,0,Retail,Mobile_App,EGP,2/24/2024
ORD-413458,CUST-1040,PROD-108,BR-16,AG-52,"Monday, January 1, 2024",17380.21,Installments,3476.04,13904.17,24,0.15,579.34,5858.53,0,Retail,Mobile_App,EGP,1/31/2024
ORD-413459,CUST-1086,PROD-109,BR-18,AG-53,"Monday, December 11, 2023",51031.61,Installments,10206.32,40825.29,6,0.15,6804.22,7963.45,0,Retail,Mobile_App,EGP,1/10/2024
ORD-413460,CUST-1073,PROD-115,BR-13,AG-52,"Tuesday, October 10, 2023",27260.52,Cash,27260.52,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/9/2023
ORD-413461,CUST-1459,PROD-115,BR-17,AG-51,"Sunday, August 6, 2023",74357.9,Installments,14871.58,59486.32,12,0.15,4957.19,38665.64,0,Retail,Mobile_App,EGP,9/5/2023
ORD-413462,CUST-1005,PROD-103,BR-12,AG-52,"Tuesday, November 7, 2023",16172.38,Installments,3234.48,12937.9,6,0.15,2156.32,11414.33,0,Retail,Mobile_App,EGP,12/7/2023
ORD-413463,CUST-1373,PROD-105,BR-15,AG-55,"Thursday, January 19, 2023",75507.17,Cash,75507.17,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/18/2023
ORD-413464,CUST-1360,PROD-110,BR-15,AG-50,"Friday, January 6, 2023",26900.19,Installments,5380.04,21520.15,6,0.15,3586.69,18293.44,0,Retail,Mobile_App,EGP,2/5/2023
ORD-413465,CUST-1049,PROD-102,BR-13,AG-51,"Sunday, February 4, 2024",20525.6,Cash,20525.6,0,0,0.15,0,0,3,Retail,Mobile_App,EGP,3/5/2024
ORD-413466,CUST-1136,PROD-101,BR-17,AG-55,"Friday, March 24, 2023",69680.23,Installments,13936.05,55744.18,6,0.15,9290.7,35312.49,0,Retail,Mobile_App,EGP,4/23/2023
ORD-413467,CUST-1224,PROD-111,BR-14,AG-55,"Tuesday, January 17, 2023",7034.95,Cash,7034.95,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/16/2023
ORD-413468,CUST-1409,PROD-110,BR-18,AG-51,"Tuesday, February 7, 2023",52659.03,Cash,52659.03,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,3/9/2023
ORD-413469,CUST-1017,PROD-106,BR-14,AG-50,"Friday, September 15, 2023",22988.22,Cash,22988.22,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,10/15/2023
ORD-413470,CUST-1043,PROD-109,BR-18,AG-53,"Friday, June 16, 2023",27009.2,Cash,27009.2,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,7/16/2023
ORD-413471,CUST-1230,PROD-104,BR-18,AG-55,"Monday, May 8, 2023",23158.8,Cash,23158.8,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,6/7/2023
ORD-413472,CUST-1264,PROD-108,BR-18,AG-50,"Tuesday, May 16, 2023",67235.37,Installments,13447.07,53788.3,24,0.15,2241.18,19285.97,0,Retail,Mobile_App,EGP,6/15/2023
ORD-413473,CUST-1326,PROD-115,BR-10,AG-50,"Friday, January 13, 2023",36334.15,Installments,7266.83,29067.32,6,0.15,4844.55,12876.18,0,Retail,Mobile_App,EGP,2/12/2023
ORD-413474,CUST-1236,PROD-114,BR-11,AG-50,"Thursday, May 18, 2023",20111.74,Installments,4022.35,16089.39,24,0.15,670.39,10865.81,0,Retail,Mobile_App,EGP,6/17/2023
ORD-413475,CUST-1291,PROD-100,BR-18,AG-55,"Sunday, October 29, 2023",43096.49,Installments,8619.3,34477.19,24,0.15,1436.55,19998.87,0,Retail,Mobile_App,EGP,11/28/2023
ORD-413476,CUST-1215,PROD-105,BR-16,AG-55,"Saturday, April 15, 2023",19758.1,Installments,3951.62,15806.48,6,0.15,2634.41,6012.33,0,Retail,Mobile_App,EGP,5/15/2023
ORD-413477,CUST-1336,PROD-106,BR-17,AG-51,"Sunday, May 21, 2023",54210.42,Cash,54210.42,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,6/20/2023
ORD-413478,CUST-1189,PROD-109,BR-17,AG-51,"Monday, February 13, 2023",30644.5,Cash,30644.5,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,3/15/2023
ORD-413479,CUST-1042,PROD-107,BR-15,AG-54,"Thursday, December 7, 2023",71964.41,Installments,14392.88,57571.53,6,0.15,9595.26,36300.68,0,Retail,Mobile_App,EGP,1/6/2024
ORD-413480,CUST-1271,PROD-105,BR-14,AG-54,"Wednesday, November 15, 2023",5676.02,Installments,1135.2,4540.82,24,0.15,189.2,3831.89,75,Retail,Mobile_App,EGP,12/15/2023
