Order_ID,Customer_ID,Product_ID,Branch_ID,Agent_ID,Order_Date,Total_Value,Payment_Method,Down_Payment,Net_Financed,Months_Term,Interest_Rate,Monthly_Installment,Remaining_Balance,Days_Past_Due,Currency,Next_Due_Date
ORD-13225,CUST-149,PROD-184,BR-8,AG-20,2/16/2024,31758.56,Cash,31758.56,0,0,0,0,0,0,EGP,
ORD-13226,CUST-885,PROD-199,BR-6,AG-18,9/26/2024,45249.33,Cash,45249.33,0,0,0,0,0,0,EGP,
ORD-13227,CUST-544,PROD-94,BR-5,AG-23,11/26/2024,52369.05,Cash,52369.05,0,0,0,0,0,0,EGP,
ORD-13228,CUST-328,PROD-102,BR-8,AG-7,6/23/2024,70457.74,Installments,14091.55,56366.19,12,0.2,4697.18,28183.1,15,EGP,4/4/2026
ORD-13229,CUST-800,PROD-133,BR-6,AG-4,12/5/2024,66671.67,Cash,66671.67,0,0,0,0,0,0,EGP,
ORD-13230,CUST-780,PROD-50,BR-3,AG-2,4/29/2024,55298.95,Installments,11059.79,44239.16,12,0.2,3686.6,22119.58,0,EGP,4/4/2026
ORD-13231,CUST-315,PROD-106,BR-6,AG-7,3/30/2024,83097.67,Cash,83097.67,0,0,0,0,0,0,EGP,
ORD-13232,CUST-742,PROD-102,BR-4,AG-13,5/10/2024,69382.9,Installments,13876.58,55506.32,12,0.2,4625.53,27753.16,0,EGP,4/4/2026
ORD-13233,CUST-137,PROD-63,BR-3,AG-4,1/5/2025,56609.75,Installments,11321.95,45287.8,12,0.2,3773.98,22643.9,0,EGP,1/1/1900
ORD-13234,CUST-955,PROD-98,BR-3,AG-10,11/6/2024,74153.88,Installments,14830.78,59323.1,12,0.2,4943.59,29661.55,15,EGP,4/4/2026
ORD-13235,CUST-311,PROD-54,BR-7,AG-12,3/5/2024,34577.7,Cash,34577.7,0,0,0,0,0,0,Pound,
ORD-13236,CUST-602,PROD-65,BR-8,AG-16,5/19/2024,51866.77,Installments,10373.35,41493.42,12,0.2,3457.78,20746.71,0,EGP,4/4/2026
ORD-13237,CUST-884,PROD-126,BR-8,AG-20,9/27/2024,33008.86,Installments,6601.77,26407.09,12,0.2,2200.59,13203.54,0,EGP,4/4/2026
ORD-13238,CUST-494,PROD-164,BR-7,AG-1,6/24/2024,56311.99,Installments,11262.4,45049.59,12,0.2,3754.13,22524.8,0,EGP,4/4/2026
ORD-13239,CUST-863,PROD-118,BR-8,AG-9,5/24/2024,88576.57,Cash,88576.57,0,0,0,0,0,0,EGP,
ORD-13240,CUST-494,PROD-196,BR-3,AG-19,7/15/2024,85254.25,Cash,85254.25,0,0,0,0,0,0,EGP,
ORD-13241,CUST-687,PROD-57,BR-9,AG-8,5/9/2024,21112.83,Installments,4222.57,16890.26,12,0.2,1407.52,8445.13,0,EGP,4/4/2026
ORD-13242,CUST-150,PROD-160,BR-1,AG-4,4/22/2024,22717.78,Installments,4543.56,18174.22,12,0.2,1514.52,9087.11,0,EGP,4/4/2026
ORD-13243,CUST-680,PROD-164,BR-2,AG-11,3/14/2024,50562.08,Installments,10112.42,40449.66,12,0.2,3370.81,20224.83,0,EGP,4/4/2026
ORD-13244,CUST-672,PROD-165,BR-2,AG-4,8/7/2024,32697.08,Cash,32697.08,0,0,0,0,0,0,EGP,
ORD-13245,CUST-344,PROD-176,BR-9,AG-16,1/5/2025,57808.22,Installments,11561.64,46246.58,12,0.2,3853.88,23123.29,0,EGP,4/4/2026
ORD-13246,CUST-374,PROD-151,BR-10,AG-9,1/7/2025,35594.53,Installments,7118.91,28475.62,12,0.2,2372.97,14237.81,0,EGP,4/4/2026
ORD-13247,CUST-547,PROD-197,BR-10,AG-11,1/11/2024,60967.52,Installments,12193.5,48774.02,12,0.2,4064.5,24387.01,15,EGP,4/4/2026
ORD-13248,CUST-809,PROD-124,BR-8,AG-1,11/30/2024,43161.24,Cash,43161.24,0,0,0,0,0,0,EGP,
ORD-13249,CUST-511,PROD-179,BR-10,AG-19,8/28/2024,23927.15,Installments,4785.43,19141.72,12,0.2,1595.14,9570.86,0,EGP,4/4/2026
ORD-13250,CUST-798,PROD-172,BR-5,AG-6,5/21/2024,43741.06,Installments,8748.21,34992.85,12,0.2,0,17496.42,0,EGP,4/4/2026
ORD-13251,CUST-507,PROD-91,BR-8,AG-4,12/21/2024,35227.26,Installments,7045.45,28181.81,12,0.2,2348.48,14090.9,0,EGP,4/4/2026
ORD-13252,CUST-735,PROD-56,BR-1,AG-20,9/11/2024,77586.69,Installments,15517.34,62069.35,12,0.2,5172.45,31034.68,120,Pound,4/4/2026
ORD-13253,CUST-911,PROD-178,BR-7,AG-7,6/22/2024,66319.78,Installments,13263.96,53055.82,12,0.2,4421.32,26527.91,15,EGP,4/4/2026
ORD-13254,CUST-275,PROD-153,BR-5,AG-7,10/15/2024,89389.21,Cash,89389.21,0,0,0,0,0,0,EGP,
ORD-13255,CUST-534,PROD-125,BR-1,AG-21,11/24/2024,20851.07,Installments,4170.21,16680.86,12,0.2,1390.07,8340.43,0,EGP,4/4/2026
ORD-13256,CUST-859,PROD-95,BR-6,AG-22,12/27/2024,74535.34,Cash,74535.34,0,0,0,0,0,0,EGP,
ORD-13257,CUST-221,PROD-166,BR-2,AG-24,10/19/2024,53374.87,Installments,10674.97,42699.9,12,0.2,3558.32,21349.95,0,EGP,4/4/2026
ORD-13258,CUST-923,PROD-55,BR-3,AG-5,10/6/2024,35301.26,Cash,35301.26,0,0,0,0,0,0,EGP,
ORD-13259,CUST-867,PROD-77,BR-4,AG-22,2/29/2024,54811.18,Installments,10962.24,43848.94,12,0.2,3654.08,21924.47,15,EGP,4/4/2026
ORD-13260,CUST-927,PROD-107,BR-1,AG-7,12/30/2028,80254.39,Installments,16050.88,64203.51,12,0.2,5350.29,32101.76,0,EGP,4/4/2026
ORD-13261,CUST-736,PROD-88,BR-9,AG-2,3/17/2024,10854.52,Installments,2170.9,8683.62,12,0.2,723.63,4341.81,15,EGP,4/4/2026
ORD-13262,CUST-926,PROD-184,BR-2,AG-9,10/7/2024,78312.7,Installments,15662.54,62650.16,12,0.2,0,31325.08,0,EGP,4/4/2026
ORD-13263,CUST-911,PROD-197,BR-8,AG-21,8/4/2024,71270.69,Cash,71270.69,0,0,0,0,0,0,Pound,
ORD-13264,CUST-832,PROD-192,BR-2,AG-3,10/5/2024,57348.41,Installments,11469.68,45878.73,12,0.2,3823.23,22939.36,45,Pound,4/4/2026
ORD-13265,CUST-600,PROD-84,BR-10,AG-14,5/25/2024,67366.66,Installments,13473.33,53893.33,12,0.2,4491.11,26946.66,0,EGP,4/4/2026
ORD-13266,CUST-157,PROD-166,BR-8,AG-1,1/3/2024,11039.29,Installments,2207.86,8831.43,12,0.2,735.95,4415.72,45,Pound,4/4/2026
ORD-13267,CUST-907,PROD-64,BR-1,AG-14,7/23/2024,70239.97,Installments,14047.99,56191.98,12,0.2,4682.66,28095.99,0,EGP,4/4/2026
ORD-13268,CUST-987,PROD-181,BR-2,AG-14,7/28/2024,72824.2,Installments,14564.84,58259.36,12,0.2,4854.95,29129.68,0,egp,4/4/2026
ORD-13269,CUST-937,PROD-167,BR-5,AG-22,10/13/2024,85024.04,Installments,17004.81,68019.23,12,0.2,5668.27,34009.62,0,EGP,4/4/2026
ORD-13270,CUST-603,PROD-197,BR-7,AG-14,7/25/2024,84394.04,Cash,84394.04,0,0,0,0,0,0,egp,
ORD-13271,CUST-268,PROD-169,BR-6,AG-17,4/24/2024,44159.83,Installments,8831.97,35327.86,12,0.2,2943.99,17663.93,0,EGP,4/4/2026
ORD-13272,CUST-146,PROD-178,BR-3,AG-10,2/29/2024,69479.15,Installments,13895.83,55583.32,12,0.2,4631.94,27791.66,0,EGP,4/4/2026
ORD-13273,CUST-968,PROD-108,BR-6,AG-13,12/30/2028,62432.01,Cash,62432.01,0,0,0,0,0,0,EGP,
ORD-13274,CUST-164,PROD-190,BR-2,AG-20,3/5/2024,45651.84,Installments,9130.37,36521.47,12,0.2,3043.46,18260.74,0,EGP,4/4/2026
ORD-13275,CUST-973,PROD-166,BR-7,AG-11,4/1/2024,36296.13,Cash,36296.13,0,0,0,0,0,0,EGP,
ORD-13276,CUST-771,PROD-61,BR-1,AG-25,6/26/2024,12269.65,Installments,2453.93,9815.72,12,0.2,817.98,4907.86,0,EGP,4/4/2026
ORD-13277,CUST-474,PROD-150,BR-2,AG-19,3/13/2024,80752.37,Installments,16150.47,64601.9,12,0.2,5383.49,32300.95,120,EGP,4/4/2026
ORD-13278,CUST-619,PROD-176,BR-3,AG-16,1/29/2025,11592.65,Installments,2318.53,9274.12,12,0.2,772.84,4637.06,0,egp,4/4/2026
ORD-13279,CUST-457,PROD-85,BR-8,AG-15,12/26/2024,63309.53,Installments,12661.91,50647.62,12,0.2,4220.64,25323.81,0,egp,4/4/2026
ORD-13280,CUST-793,PROD-127,BR-9,AG-2,7/16/2024,24527.93,Cash,24527.93,0,0,0,0,0,0,EGP,
ORD-13281,CUST-858,PROD-55,BR-1,AG-19,8/20/2024,81007.31,Installments,16201.46,64805.85,12,0.2,5400.49,32402.92,15,EGP,4/4/2026
ORD-13282,CUST-343,PROD-161,BR-4,AG-11,6/28/2024,54987.53,Cash,54987.53,0,0,0,0,0,0,egp,
ORD-13283,CUST-571,PROD-174,BR-3,AG-12,5/11/2024,83495.84,Cash,83495.84,0,0,0,0,0,0,EGP,
ORD-13284,CUST-609,PROD-132,BR-5,AG-11,12/30/2028,34647.02,Cash,34647.02,0,0,0,0,0,0,EGP,
ORD-13285,CUST-211,PROD-60,BR-1,AG-13,9/30/2024,54658.77,Cash,54658.77,0,0,0,0,0,0,egp,
ORD-13286,CUST-883,PROD-141,BR-4,AG-10,1/20/2024,32960.46,Installments,6592.09,26368.37,12,0.2,2197.36,13184.18,0,EGP,4/4/2026
ORD-13287,CUST-364,PROD-81,BR-4,AG-1,12/11/2024,48144.57,Installments,9628.91,38515.66,12,0.2,3209.64,19257.83,0,EGP,4/4/2026
ORD-13288,CUST-824,PROD-136,BR-5,AG-18,10/13/2024,10495.56,Cash,10495.56,0,0,0,0,0,0,EGP,
ORD-13289,CUST-253,PROD-189,BR-2,AG-24,11/6/2024,85043.55,Installments,17008.71,68034.84,12,0.2,5669.57,34017.42,0,EGP,4/4/2026
ORD-13290,CUST-825,PROD-123,BR-3,AG-16,9/6/2024,68509.7,Installments,13701.94,54807.76,12,0.2,4567.31,27403.88,0,egp,4/4/2026
ORD-13291,CUST-503,PROD-145,BR-1,AG-3,5/23/2024,25515.83,Installments,5103.17,20412.66,12,0.2,1701.06,10206.33,0,EGP,4/4/2026
ORD-13292,CUST-787,PROD-116,BR-1,AG-25,12/30/2028,62498.04,Cash,62498.04,0,0,0,0,0,0,EGP,
ORD-13293,CUST-153,PROD-156,BR-2,AG-20,3/14/2024,46770.13,Installments,9354.03,37416.1,12,0.2,3118.01,18708.05,0,EGP,4/4/2026
ORD-13294,CUST-879,PROD-159,BR-8,AG-22,1/28/2025,11004.54,Installments,2200.91,8803.63,12,0.2,733.64,4401.82,45,egp,4/4/2026
ORD-13295,CUST-286,PROD-151,BR-1,AG-8,7/14/2024,22369.65,Installments,4473.93,17895.72,12,0.2,1491.31,8947.86,0,EGP,4/4/2026
ORD-13296,CUST-529,PROD-183,BR-7,AG-25,2/2/2025,28378.84,Installments,5675.77,22703.07,12,0.2,1891.92,11351.54,0,EGP,4/4/2026
ORD-13297,CUST-940,PROD-102,BR-8,AG-13,12/30/2028,71500.72,Installments,14300.14,57200.58,12,0.2,4766.71,28600.29,0,EGP,4/4/2026
ORD-13298,CUST-846,PROD-86,BR-7,AG-3,6/14/2024,28532.67,Cash,28532.67,0,0,0,0,0,0,EGP,
ORD-13299,CUST-949,PROD-90,BR-4,AG-20,3/7/2024,26049.66,Installments,5209.93,20839.73,12,0.2,1736.64,10419.86,0,egp,4/4/2026
ORD-13300,CUST-836,PROD-138,BR-1,AG-3,11/21/2024,86668.45,Cash,86668.45,0,0,0,0,0,0,Pound,
ORD-13301,CUST-601,PROD-171,BR-5,AG-2,2/13/2024,16939.32,Installments,3387.86,13551.46,12,0.2,1129.29,6775.73,0,EGP,4/4/2026
ORD-13302,CUST-823,PROD-127,BR-4,AG-16,1/1/2025,68175.7,Installments,13635.14,54540.56,12,0.2,4545.05,27270.28,15,EGP,4/4/2026
ORD-13303,CUST-971,PROD-142,BR-10,AG-10,9/30/2024,50626.36,Installments,10125.27,40501.09,12,0.2,3375.09,20250.54,0,EGP,4/4/2026
ORD-13304,CUST-400,PROD-178,BR-3,AG-3,1/18/2025,12768.47,Installments,2553.69,10214.78,12,0.2,851.23,5107.39,15,egp,4/4/2026
ORD-13305,CUST-789,PROD-122,BR-2,AG-8,2/21/2024,15283.55,Cash,15283.55,0,0,0,0,0,0,Pound,
ORD-13306,CUST-974,PROD-197,BR-5,AG-7,1/17/2024,45993.2,Cash,45993.2,0,0,0,0,0,0,EGP,
ORD-13307,CUST-466,PROD-173,BR-2,AG-15,1/29/2024,65599.4,Installments,13119.88,52479.52,12,0.2,4373.29,26239.76,0,EGP,4/4/2026
ORD-13308,CUST-245,PROD-156,BR-7,AG-18,2/22/2024,52777.9,Installments,10555.58,42222.32,12,0.2,3518.53,21111.16,15,EGP,4/4/2026
ORD-13309,CUST-770,PROD-74,BR-5,AG-4,2/26/2024,68247.65,Installments,13649.53,54598.12,12,0.2,4549.84,27299.06,0,EGP,4/4/2026
ORD-13310,CUST-179,PROD-73,BR-1,AG-13,11/18/2024,23894.57,Installments,4778.91,19115.66,12,0.2,1592.97,9557.83,45,EGP,1/1/1900
ORD-13311,CUST-483,PROD-95,BR-1,AG-24,1/15/2025,83158.68,Installments,16631.74,66526.94,12,0.2,5543.91,33263.47,0,EGP,4/4/2026
ORD-13312,CUST-242,PROD-139,BR-8,AG-6,4/19/2024,43170.76,Cash,43170.76,0,0,0,0,0,0,EGP,
ORD-13313,CUST-700,PROD-189,BR-10,AG-5,1/21/2024,53362.48,Installments,10672.5,42689.98,12,0.2,3557.5,21344.99,0,EGP,4/4/2026
ORD-13314,CUST-888,PROD-73,BR-8,AG-10,2/28/2024,15542.04,Installments,3108.41,12433.63,12,0.2,1036.14,6216.82,15,EGP,4/4/2026
ORD-13315,CUST-697,PROD-60,BR-6,AG-17,6/9/2024,53624.73,Installments,10724.95,42899.78,12,0.2,3574.98,21449.89,0,EGP,4/4/2026
ORD-13316,CUST-443,PROD-98,BR-1,AG-11,10/1/2024,58842.49,Cash,58842.49,0,0,0,0,0,0,EGP,
ORD-13317,CUST-839,PROD-198,BR-9,AG-25,4/9/2024,38112.21,Installments,7622.44,30489.77,12,0.2,2540.81,15244.88,0,EGP,4/4/2026
ORD-13318,CUST-935,PROD-191,BR-2,AG-19,1/20/2025,40471.69,Installments,8094.34,32377.35,12,0.2,2698.11,16188.68,15,EGP,4/4/2026
ORD-13319,CUST-108,PROD-178,BR-2,AG-21,1/21/2024,26213.8,Installments,5242.76,20971.04,12,0.2,1747.59,10485.52,0,egp,4/4/2026
ORD-13320,CUST-114,PROD-75,BR-10,AG-15,1/5/2025,80453.24,Installments,16090.65,64362.59,12,0.2,5363.55,32181.3,0,EGP,4/4/2026
ORD-13321,CUST-340,PROD-89,BR-8,AG-25,2/14/2024,67563.67,Installments,13512.73,54050.94,12,0.2,4504.24,27025.47,0,EGP,4/4/2026
ORD-13322,CUST-607,PROD-194,BR-9,AG-24,8/18/2024,87903.34,Installments,17580.67,70322.67,12,0.2,5860.22,35161.34,0,EGP,1/1/1900
ORD-13323,CUST-522,PROD-85,BR-8,AG-15,12/27/2024,42967.75,Installments,8593.55,34374.2,12,0.2,2864.52,17187.1,0,EGP,4/4/2026
ORD-13324,CUST-296,PROD-84,BR-6,AG-6,2/1/2024,22744.24,Installments,4548.85,18195.39,12,0.2,1516.28,9097.7,0,EGP,4/4/2026
ORD-13325,CUST-843,PROD-163,BR-9,AG-3,12/30/2028,22735.7,Installments,4547.14,18188.56,12,0.2,1515.71,9094.28,0,EGP,4/4/2026
ORD-13326,CUST-694,PROD-58,BR-2,AG-17,9/23/2024,31900.58,Installments,6380.12,25520.46,12,0.2,2126.71,12760.23,0,EGP,4/4/2026
ORD-13327,CUST-258,PROD-191,BR-10,AG-4,5/24/2024,85551.08,Installments,17110.22,68440.86,12,0.2,5703.41,34220.43,0,Pound,4/4/2026
ORD-13328,CUST-842,PROD-109,BR-1,AG-17,7/23/2024,71627.78,Cash,71627.78,0,0,0,0,0,0,EGP,
ORD-13329,CUST-716,PROD-55,BR-6,AG-3,1/16/2025,65683.66,Installments,13136.73,52546.93,12,0.2,4378.91,26273.46,0,EGP,4/4/2026
ORD-13330,CUST-273,PROD-133,BR-2,AG-25,12/4/2024,45897.1,Installments,9179.42,36717.68,12,0.2,3059.81,18358.84,0,EGP,1/1/1900
ORD-13331,CUST-163,PROD-124,BR-7,AG-20,12/24/2024,57996.71,Installments,11599.34,46397.37,12,0.2,3866.45,23198.68,0,EGP,4/4/2026
ORD-13332,CUST-801,PROD-108,BR-5,AG-7,6/21/2024,69994.14,Cash,69994.14,0,0,0,0,0,0,EGP,
ORD-13333,CUST-776,PROD-161,BR-8,AG-10,11/10/2024,61013.18,Installments,12202.64,48810.54,12,0.2,4067.55,24405.27,0,EGP,4/4/2026
ORD-13334,CUST-642,PROD-113,BR-6,AG-8,9/14/2024,45678.33,Installments,9135.67,36542.66,12,0.2,3045.22,18271.33,0,EGP,4/4/2026
ORD-13335,CUST-388,PROD-99,BR-3,AG-7,12/30/2028,66988.03,Cash,66988.03,0,0,0,0,0,0,EGP,
ORD-13336,CUST-831,PROD-177,BR-10,AG-22,5/25/2024,64186.51,Installments,12837.3,51349.21,12,0.2,4279.1,25674.6,0,EGP,4/4/2026
ORD-13337,CUST-726,PROD-198,BR-8,AG-9,1/31/2025,79669.44,Cash,79669.44,0,0,0,0,0,0,egp,
ORD-13338,CUST-457,PROD-153,BR-8,AG-24,8/26/2024,61571.44,Installments,12314.29,49257.15,12,0.2,0,24628.58,0,egp,4/4/2026
ORD-13339,CUST-209,PROD-167,BR-2,AG-6,2/6/2024,70014.55,Cash,70014.55,0,0,0,0,0,0,EGP,
ORD-13340,CUST-570,PROD-115,BR-4,AG-17,11/16/2024,41802.74,Cash,41802.74,0,0,0,0,0,0,EGP,
ORD-13341,CUST-684,PROD-114,BR-7,AG-21,1/7/2025,43423.17,Installments,8684.63,34738.54,12,0.2,2894.88,17369.27,0,EGP,4/4/2026
ORD-13342,CUST-114,PROD-54,BR-1,AG-14,10/5/2024,63736.03,Cash,63736.03,0,0,0,0,0,0,EGP,
ORD-13343,CUST-749,PROD-176,BR-9,AG-2,1/10/2025,80186.01,Cash,80186.01,0,0,0,0,0,0,EGP,
ORD-13344,CUST-605,PROD-138,BR-10,AG-14,1/12/2025,61805.17,Cash,61805.17,0,0,0,0,0,0,egp,
ORD-13345,CUST-178,PROD-170,BR-4,AG-9,6/23/2024,87736.02,Cash,87736.02,0,0,0,0,0,0,egp,
ORD-13346,CUST-774,PROD-94,BR-4,AG-14,3/11/2024,83058.12,Installments,16611.62,66446.5,12,0.2,5537.21,33223.25,0,EGP,4/4/2026
ORD-13347,CUST-914,PROD-87,BR-2,AG-21,5/19/2024,76144.38,Installments,15228.88,60915.5,12,0.2,5076.29,30457.75,120,EGP,4/4/2026
ORD-13348,CUST-819,PROD-54,BR-5,AG-10,6/12/2024,47184.04,Installments,9436.81,37747.23,12,0.2,3145.6,18873.62,0,Pound,4/4/2026
ORD-13349,CUST-912,PROD-138,BR-2,AG-1,12/30/2028,14012.45,Installments,2802.49,11209.96,12,0.2,934.16,5604.98,0,egp,4/4/2026
ORD-13350,CUST-379,PROD-181,BR-7,AG-1,6/4/2024,29632.29,Installments,5926.46,23705.83,12,0.2,1975.49,11852.92,0,EGP,4/4/2026
ORD-13351,CUST-739,PROD-119,BR-1,AG-18,1/14/2025,64759.98,Installments,12952,51807.98,12,0.2,4317.33,25903.99,0,EGP,4/4/2026
ORD-13352,CUST-314,PROD-150,BR-2,AG-4,1/6/2025,50267.07,Installments,10053.41,40213.66,12,0.2,3351.14,20106.83,0,EGP,4/4/2026
ORD-13353,CUST-642,PROD-113,BR-5,AG-2,11/27/2024,11267.67,Cash,11267.67,0,0,0,0,0,0,EGP,
ORD-13354,CUST-910,PROD-149,BR-6,AG-24,8/2/2024,38371.17,Installments,7674.23,30696.94,12,0.2,2558.08,15348.47,0,EGP,4/4/2026
ORD-13355,CUST-210,PROD-150,BR-3,AG-20,11/4/2024,28433.7,Installments,5686.74,22746.96,12,0.2,1895.58,11373.48,120,egp,4/4/2026
ORD-13356,CUST-455,PROD-98,BR-1,AG-20,7/29/2024,79961.7,Installments,15992.34,63969.36,12,0.2,5330.78,31984.68,0,egp,4/4/2026
ORD-13357,CUST-713,PROD-55,BR-1,AG-14,3/25/2024,80781.59,Installments,16156.32,64625.27,12,0.2,5385.44,32312.64,0,EGP,4/4/2026
ORD-13358,CUST-175,PROD-177,BR-5,AG-12,11/1/2024,29191.36,Cash,29191.36,0,0,0,0,0,0,egp,
ORD-13359,CUST-668,PROD-100,BR-1,AG-13,8/28/2024,14676.95,Cash,14676.95,0,0,0,0,0,0,EGP,
ORD-13360,CUST-143,PROD-71,BR-3,AG-4,1/27/2024,35176.22,Installments,7035.24,28140.98,12,0.2,2345.08,14070.49,0,egp,1/1/1900
ORD-13361,CUST-563,PROD-58,BR-1,AG-6,8/7/2024,16230.15,Cash,16230.15,0,0,0,0,0,0,Pound,
ORD-13362,CUST-524,PROD-119,BR-10,AG-18,6/3/2024,12888.59,Installments,2577.72,10310.87,12,0.2,859.24,5155.44,0,EGP,1/1/1900
ORD-13363,CUST-809,PROD-73,BR-1,AG-15,3/9/2024,18990.66,Installments,3798.13,15192.53,12,0.2,1266.04,7596.26,0,EGP,4/4/2026
ORD-13364,CUST-426,PROD-114,BR-4,AG-5,1/22/2024,33280.05,Installments,6656.01,26624.04,12,0.2,2218.67,13312.02,0,EGP,4/4/2026
ORD-13365,CUST-552,PROD-124,BR-6,AG-23,7/22/2024,38858,Cash,38858,0,0,0,0,0,0,EGP,
ORD-13366,CUST-227,PROD-70,BR-3,AG-2,9/16/2024,15705.33,Installments,3141.07,12564.26,12,0.2,1047.02,6282.13,0,EGP,4/4/2026
ORD-13367,CUST-524,PROD-153,BR-10,AG-2,8/15/2024,86049.81,Installments,17209.96,68839.85,12,0.2,5736.65,34419.92,0,EGP,4/4/2026
ORD-13368,CUST-219,PROD-162,BR-2,AG-11,1/29/2025,38495.47,Installments,7699.09,30796.38,12,0.2,2566.36,15398.19,45,EGP,4/4/2026
ORD-13369,CUST-726,PROD-157,BR-10,AG-12,12/30/2028,83430.09,Installments,16686.02,66744.07,12,0.2,5562.01,33372.04,0,EGP,4/4/2026
ORD-13370,CUST-263,PROD-96,BR-7,AG-7,5/4/2024,43089.63,Installments,8617.93,34471.7,12,0.2,2872.64,17235.85,0,EGP,4/4/2026
ORD-13371,CUST-406,PROD-178,BR-7,AG-6,8/16/2024,51895.6,Installments,10379.12,41516.48,12,0.2,3459.71,20758.24,0,EGP,4/4/2026
ORD-13372,CUST-610,PROD-120,BR-8,AG-15,2/14/2024,51571.88,Cash,51571.88,0,0,0,0,0,0,egp,
ORD-13373,CUST-283,PROD-96,BR-7,AG-21,4/10/2024,30093.7,Cash,30093.7,0,0,0,0,0,0,EGP,
ORD-13374,CUST-825,PROD-190,BR-8,AG-13,8/25/2024,46675.65,Installments,9335.13,37340.52,12,0.2,3111.71,18670.26,0,EGP,4/4/2026
ORD-13375,CUST-984,PROD-54,BR-9,AG-24,10/11/2024,22663.85,Installments,4532.77,18131.08,12,0.2,1510.92,9065.54,0,EGP,4/4/2026
ORD-13376,CUST-543,PROD-112,BR-5,AG-25,12/7/2024,88000.05,Cash,88000.05,0,0,0,0,0,0,EGP,
ORD-13377,CUST-821,PROD-189,BR-10,AG-13,12/30/2028,83063.89,Cash,83063.89,0,0,0,0,0,0,Pound,
ORD-13378,CUST-201,PROD-126,BR-6,AG-6,5/29/2024,78630.77,Cash,78630.77,0,0,0,0,0,0,EGP,
ORD-13379,CUST-197,PROD-68,BR-2,AG-22,10/20/2024,56299.58,Installments,11259.92,45039.66,12,0.2,3753.31,22519.83,15,EGP,4/4/2026
ORD-13380,CUST-910,PROD-193,BR-2,AG-22,5/7/2024,74400.66,Installments,14880.13,59520.53,12,0.2,4960.04,29760.26,45,EGP,4/4/2026
ORD-13381,CUST-666,PROD-52,BR-3,AG-25,7/7/2024,22069.73,Installments,4413.95,17655.78,12,0.2,1471.32,8827.89,0,EGP,4/4/2026
ORD-13382,CUST-667,PROD-159,BR-1,AG-12,7/1/2024,51895.62,Cash,51895.62,0,0,0,0,0,0,EGP,
ORD-13383,CUST-600,PROD-140,BR-2,AG-16,5/2/2024,22010.43,Installments,4402.09,17608.34,12,0.2,1467.36,8804.17,0,EGP,4/4/2026
ORD-13384,CUST-126,PROD-134,BR-8,AG-4,10/8/2024,80553.58,Installments,16110.72,64442.86,12,0.2,5370.24,32221.43,0,EGP,4/4/2026
ORD-13385,CUST-348,PROD-142,BR-10,AG-13,3/25/2024,26581.76,Installments,5316.35,21265.41,12,0.2,1772.12,10632.7,0,egp,4/4/2026
ORD-13386,CUST-559,PROD-71,BR-5,AG-2,4/11/2024,10215.22,Cash,10215.22,0,0,0,0,0,0,EGP,
ORD-13387,CUST-380,PROD-146,BR-8,AG-7,3/10/2024,50115.06,Installments,10023.01,40092.05,12,0.2,3341,20046.02,45,egp,4/4/2026
ORD-13388,CUST-319,PROD-152,BR-3,AG-22,4/2/2024,77239.64,Installments,15447.93,61791.71,12,0.2,5149.31,30895.86,0,EGP,4/4/2026
ORD-13389,CUST-747,PROD-155,BR-1,AG-9,10/30/2024,75348.53,Cash,75348.53,0,0,0,0,0,0,egp,
ORD-13390,CUST-183,PROD-112,BR-4,AG-11,10/8/2024,70148.17,Installments,14029.63,56118.54,12,0.2,4676.54,28059.27,0,Pound,4/4/2026
ORD-13391,CUST-687,PROD-76,BR-8,AG-5,6/17/2024,75067.83,Installments,15013.57,60054.26,12,0.2,5004.52,30027.13,0,EGP,4/4/2026
ORD-13392,CUST-311,PROD-123,BR-5,AG-5,12/30/2028,56686.95,Installments,11337.39,45349.56,12,0.2,3779.13,22674.78,0,EGP,4/4/2026
ORD-13393,CUST-583,PROD-127,BR-9,AG-24,2/4/2025,24932.1,Installments,4986.42,19945.68,12,0.2,1662.14,9972.84,120,EGP,4/4/2026
ORD-13394,CUST-700,PROD-135,BR-2,AG-17,5/27/2024,25447.45,Cash,25447.45,0,0,0,0,0,0,EGP,
ORD-13395,CUST-374,PROD-86,BR-3,AG-17,10/3/2024,83599.63,Installments,16719.93,66879.7,12,0.2,5573.31,33439.85,45,EGP,4/4/2026
ORD-13396,CUST-882,PROD-129,BR-10,AG-18,1/14/2025,56136.24,Installments,11227.25,44908.99,12,0.2,3742.42,22454.5,45,egp,4/4/2026
ORD-13397,CUST-949,PROD-182,BR-6,AG-20,4/30/2024,17490.36,Installments,3498.07,13992.29,12,0.2,1166.02,6996.14,0,EGP,4/4/2026
ORD-13398,CUST-521,PROD-168,BR-2,AG-12,4/21/2024,40618.05,Installments,8123.61,32494.44,12,0.2,2707.87,16247.22,0,EGP,4/4/2026
ORD-13399,CUST-967,PROD-90,BR-9,AG-11,11/5/2024,16424.72,Installments,3284.94,13139.78,12,0.2,1094.98,6569.89,0,egp,4/4/2026
ORD-13400,CUST-187,PROD-90,BR-9,AG-21,11/28/2024,60162.17,Installments,12032.43,48129.74,12,0.2,4010.81,24064.87,0,egp,4/4/2026
